72370,0.1
72372,0.09
72373,0.085
72374,0.085
72376,0.0925
72377,0.0775
72379,0.08
72383,0.085
72384,0.0925
72386,0.0775
72387,0.085
72389,0.085
72390,0.105
72391,0.09
72392,0.1
72394,0.09
72395,0.1
72396,0.095
72401,0.085
72402,0.085
72403,0.085
72404,0.085
72410,0.09
72411,0.085
72412,0.0825
72413,0.0775
72414,0.075
72415,0.09
72416,0.075
72417,0.075
72419,0.075
72421,0.075
72422,0.0975
72424,0.08
72425,0.0825
72426,0.085
72427,0.085
72428,0.1
72429,0.0775
72430,0.08
72431,0.085
72432,0.0775
72433,0.1
72434,0.0775
72435,0.08
72436,0.0825
72437,0.075
72438,0.09
72440,0.09
72441,0.08
72442,0.09
72443,0.0825
72444,0.0775
72445,0.09
72447,0.085
72449,0.0775
72450,0.09
72451,0.09
72453,0.08
72454,0.1
72455,0.0775
72456,0.08
72457,0.085
72458,0.09
72459,0.0775
72460,0.0775
72461,0.1
72462,0.085
72464,0.085
72465,0.09
72466,0.09
72467,0.085
72469,0.09
72470,0.08
72471,0.0975
72472,0.0975
72473,0.1
72474,0.0825
72475,0.085
72476,0.1
72478,0.0775
72479,0.0775
72482,0.075
72501,0.0825
72503,0.1025
72512,0.09
72513,0.085
72515,0.085
72517,0.07
72519,0.075
72520,0.085
72521,0.075
72522,0.0825
72523,0.08125
72524,0.0825
72525,0.085
72526,0.1025
72527,0.0825
72528,0.07
72529,0.085
72530,0.08125
72531,0.075
72532,0.075
72533,0.075
72534,0.0825
72536,0.08
72537,0.075
72538,0.085
72539,0.085
72540,0.07
72542,0.075
72543,0.08125
72544,0.075
72545,0.09125
72546,0.08125
72550,0.0825
72553,0.0825
72554,0.085
72555,0.075
72556,0.07
72560,0.075
72561,0.07
72562,0.0825
72564,0.0825
72565,0.08
72566,0.07
72567,0.075
72568,0.0825
72569,0.075
72571,0.0825
72572,0.09
72573,0.07
72575,0.0825
72576,0.085
72577,0.07
72578,0.085
72579,0.0825
72581,0.08125
72583,0.085
72584,0.07
72585,0.07
72587,0.07
72601,0.0775
72602,0.09
72611,0.07
72613,0.09
72615,0.09
72616,0.07
72617,0.075
72619,0.1025
72623,0.075
72624,0.08
72626,0.095
72628,0.08
72629,0.085
72630,0.0875
72631,0.07
72632,0.07
72633,0.0775
72634,0.0825
72635,0.075
72636,0.09
72638,0.07
72639,0.08
72640,0.08
72641,0.1
72642,0.075
72644,0.0775
72645,0.08
72648,0.08
72650,0.08
72651,0.075
72653,0.075
72654,0.08875
72655,0.08
72657,0.075
72658,0.075
72659,0.085
72660,0.07
72661,0.0825
72662,0.0775
72663,0.075
72666,0.08
72668,0.0825
72669,0.09
72670,0.08
72672,0.0875
72675,0.08
72677,0.0925
72679,0.075
72680,0.075
72682,0.0825
72683,0.08
72685,0.0775
72686,0.08
72687,0.0825
72701,0.0975
72702,0.0975
72703,0.0975
72704,0.0975
72711,0.085
72712,0.095
72714,0.085
72715,0.085
72716,0.095
72717,0.0775
72718,0.085
72719,0.095
72721,0.085
72722,0.075
72727,0.085
72728,0.0875
72729,0.0775
72730,0.0975
72732,0.075
72733,0.075
72734,0.075
72735,0.0775
72736,0.075
72737,0.0975
72738,0.085
72739,0.095
72740,0.085
72741,0.0975
72742,0.085
72744,0.0775
72745,0.095
72747,0.075
72749,0.0775
72751,0.085
72752,0.085
72753,0.0775
72756,0.095
72757,0.095
72758,0.095
72760,0.085
72761,0.095
72762,0.0975
72764,0.0975
72765,0.0975
72766,0.0975
72768,0.075
72769,0.0775
72770,0.105
72773,0.085
72774,0.0775
72776,0.085
72801,0.09
72802,0.075
72811,0.09
72812,0.09
72820,0.09
72821,0.085
72823,0.075
72824,0.08375
72826,0.09
72827,0.08375
72828,0.08375
72829,0.09
72830,0.075
72832,0.085
72833,0.08375
72834,0.08375
72835,0.085
72837,0.075
72838,0.08375
72839,0.075
72840,0.075
72841,0.09125
72842,0.08375
72843,0.075
72845,0.075
72846,0.075
72847,0.075
72851,0.085
72852,0.075
72853,0.08375
72854,0.075
72855,0.1
72856,0.075
72857,0.08375
72858,0.09
72860,0.08375
72863,0.085
72865,0.085
72901,0.0975
72902,0.0975
72903,0.0975
72904,0.0975
72905,0.0975
72906,0.0975
72908,0.0975
72913,0.0975
72914,0.0975
72916,0.0775
72917,0.0975
72918,0.0975
72919,0.0975
72921,0.0825
72923,0.0975
72926,0.09125
72927,0.085
72928,0.085
72930,0.085
72932,0.0925
72933,0.1
72934,0.0825
72935,0.0975
72936,0.0775
72937,0.0775
72938,0.0975
72940,0.0775
72941,0.0775
72943,0.085
72944,0.0775
72945,0.0975
72946,0.0825
72947,0.0825
72948,0.0825
72949,0.085
72950,0.09125
72951,0.085
72952,0.0825
72955,0.0825
72956,0.1025
72957,0.1025
72958,0.09125
72959,0.0775
