ZipCode,EstimatedCombinedRate
70898,0.1
71001,0.105
71002,0.09
71003,0.08625
71004,0.0935
71006,0.0925
71007,0.0835
71008,0.08
71009,0.1035
71016,0.08
71018,0.08
71019,0.095
71021,0.105
71023,0.08
71024,0.08
71027,0.09
71028,0.08
71029,0.0935
71030,0.09
71031,0.09
71032,0.09
71033,0.0935
71034,0.105
71037,0.0925
71038,0.09625
71039,0.08
71040,0.08625
71043,0.0935
71044,0.0935
71045,0.08
71046,0.09
71047,0.0835
71048,0.08625
71049,0.09
71050,0.1
71051,0.0925
71052,0.09
71055,0.105
71058,0.105
71060,0.0935
71061,0.0935
71063,0.09
71064,0.0925
71065,0.09625
71066,0.09
71067,0.0925
71068,0.08
71069,0.0935
71070,0.09
71071,0.08
71072,0.08
71073,0.105
71075,0.105
71078,0.09
71079,0.08625
71080,0.08
71082,0.1035
71101,0.096
71102,0.096
71103,0.096
71104,0.096
71105,0.096
71106,0.096
71107,0.096
71108,0.096
71109,0.096
71110,0.0925
71111,0.1
71112,0.1
71113,0.1
71115,0.096
71118,0.096
71119,0.096
71120,0.096
71129,0.096
71130,0.096
71133,0.096
71134,0.096
71135,0.096
71136,0.096
71137,0.1025
71138,0.096
71148,0.096
71149,0.096
71150,0.096
71151,0.096
71153,0.096
71154,0.096
71156,0.096
71161,0.096
71162,0.096
71163,0.096
71164,0.096
71165,0.096
71166,0.096
71171,0.1
71172,0.1
71201,0.1099
71202,0.1099
71203,0.096
71207,0.1099
71209,0.1099
71210,0.1099
71211,0.1099
71212,0.1099
71213,0.1099
71217,0.1099
71218,0.1099
71219,0.09
71220,0.11
71221,0.11
71222,0.1
71223,0.09
71225,0.1099
71226,0.09
71227,0.0825
71229,0.09
71230,0.1099
71232,0.11
71233,0.095
71234,0.1
71235,0.0825
71237,0.1
71238,0.1099
71240,0.1099
71241,0.1
71242,0.1
71243,0.09
71245,0.1025
71247,0.1099
71249,0.1099
71250,0.09
71251,0.09
71253,0.1
71254,0.12
71256,0.1
71259,0.09
71260,0.1
71261,0.09
71263,0.1
71264,0.09
71266,0.1
71268,0.09
71269,0.09
71270,0.105
71272,0.105
71273,0.105
71275,0.0825
71276,0.1
71277,0.1
71279,0.1099
71280,0.115
71281,0.1099
71282,0.105
71284,0.105
71286,0.1
71291,0.1099
71292,0.1099
71294,0.1099
71295,0.09
71301,0.105
71302,0.105
71303,0.105
71306,0.105
71307,0.105
71309,0.105
71315,0.105
71316,0.0975
71320,0.0825
71322,0.1025
71323,0.0825
71324,0.09
71325,0.085
71326,0.11
71327,0.0825
71328,0.085
71329,0.0825
71330,0.085
71331,0.0825
71333,0.0825
71334,0.0975
71336,0.09
71339,0.105
71340,0.11
71341,0.0825
71342,0.085
71343,0.11
71345,0.105
71346,0.085
71348,0.105
71350,0.0825
71351,0.0825
71353,0.1055
71354,0.0975
71355,0.0825
71356,0.1055
71357,0.1025
71358,0.1055
71359,0.105
71360,0.085
71361,0.105
71362,0.0825
71363,0.11
71365,0.0825
71366,0.1025
71367,0.1
71368,0.11
71369,0.0825
71371,0.085
71373,0.0975
71375,0.1025
71377,0.12
71378,0.09
71401,0.11
71403,0.09
71404,0.09
71405,0.105
71406,0.09625
71407,0.09
71409,0.085
71410,0.09
71411,0.09
71414,0.1
71415,0.1
71416,0.09
71417,0.09
71418,0.1
71419,0.09625
71422,0.09
71423,0.09
71424,0.085
71425,0.11
71426,0.105
71427,0.085
71428,0.09
71429,0.09625
71430,0.095
71431,0.105
71432,0.09
71433,0.085
71434,0.09
71435,0.1
71438,0.09
71439,0.09
71440,0.09
71441,0.1
71443,0.105
71446,0.09
71447,0.085
71448,0.095
71449,0.09625
71450,0.09
71452,0.09
71454,0.09
71455,0.085
71456,0.09
71457,0.105
71458,0.105
71459,0.09
71460,0.09625
71461,0.105
71462,0.09625
71463,0.11
71465,0.085
71466,0.085
71467,0.09
71468,0.09
71469,0.09
71471,0.1
71472,0.085
71473,0.09
71474,0.105
71475,0.09
71477,0.105
71479,0.085
71480,0.105
71483,0.105
71485,0.105
71486,0.09625
71496,0.105
71497,0.105
