ZipCode,EstimatedCombinedRate
75666,0.0625
75667,0.0625
75668,0.0825
75669,0.0625
75670,0.0825
75671,0.0825
75672,0.0625
75680,0.0825
75681,0.0625
75682,0.0625
75683,0.0675
75684,0.0625
75685,0.0625
75686,0.0675
75687,0.0625
75688,0.0625
75689,0.0625
75691,0.0625
75692,0.0625
75693,0.0825
75694,0.0625
75701,0.0825
75702,0.0825
75703,0.0825
75704,0.0675
75705,0.0675
75706,0.0675
75707,0.0675
75708,0.0675
75709,0.0675
75710,0.0825
75711,0.0825
75712,0.0825
75713,0.0825
75750,0.0675
75751,0.0825
75752,0.0625
75754,0.0625
75755,0.0675
75756,0.0625
75757,0.0675
75758,0.0625
75759,0.0825
75760,0.0725
75762,0.0675
75763,0.0675
75764,0.0675
75765,0.0675
75766,0.0675
75770,0.0625
75771,0.0675
75772,0.0675
75773,0.0675
75778,0.0625
75779,0.0675
75780,0.0775
75782,0.0725
75783,0.0675
75784,0.0775
75785,0.0675
75788,0.0725
75789,0.0675
75790,0.0825
75791,0.0675
75792,0.0675
75797,0.0825
75798,0.0825
75799,0.0825
75801,0.0825
75802,0.0825
75803,0.0675
75831,0.0675
75832,0.0675
75833,0.0675
75834,0.0625
75835,0.0825
75838,0.0625
75839,0.0675
75840,0.0825
75844,0.0675
75845,0.0625
75846,0.0675
75847,0.0675
75848,0.0825
75849,0.0825
75850,0.0675
75851,0.0675
75852,0.0675
75853,0.0675
75855,0.0675
75856,0.0625
75858,0.0675
75859,0.0625
75860,0.0825
75861,0.0675
75862,0.0625
75865,0.0825
75880,0.0675
75882,0.0675
75884,0.0675
75886,0.0675
75901,0.0825
75902,0.0825
75903,0.0825
75904,0.0825
75915,0.0825
75925,0.0675
75926,0.0625
75928,0.0625
75929,0.0675
75930,0.0675
75931,0.0625
75932,0.0625
75933,0.0625
75934,0.0675
75935,0.0625
75936,0.0675
75937,0.0725
75938,0.0675
75939,0.0675
75941,0.0825
75942,0.0825
75943,0.0725
75944,0.0725
75946,0.0725
75948,0.0675
75949,0.0675
75951,0.0825
75954,0.0625
75956,0.0625
75958,0.0725
75959,0.0675
75960,0.0675
75961,0.0825
75962,0.0825
75963,0.0825
75964,0.0725
75965,0.0825
75966,0.0625
75968,0.0675
75969,0.0675
75972,0.0675
75973,0.0625
75974,0.0625
75975,0.0675
75976,0.0825
75977,0.0625
75978,0.0825
75979,0.0675
75980,0.0675
75990,0.0825
76001,0.08
76002,0.08
76003,0.08
76004,0.08
76005,0.08
76006,0.08
76007,0.08
76008,0.0725
76009,0.0625
76010,0.08
76011,0.08
76012,0.08
76013,0.08
76014,0.08
76015,0.08
76016,0.08
76017,0.08
76018,0.08
76019,0.08
76020,0.0825
76021,0.0825
