ZipCode,EstimatedCombinedRate
37745,0.0975
37748,0.095
37752,0.0925
37753,0.0975
37754,0.0975
37755,0.0925
37756,0.0925
37757,0.0925
37760,0.0975
37762,0.0925
37763,0.095
37764,0.0975
37765,0.09
37766,0.0925
37769,0.0975
37770,0.09
37771,0.09
37772,0.09
37773,0.0925
37774,0.09
37777,0.0975
37778,0.0975
37779,0.0925
37801,0.0975
37802,0.0975
37803,0.0975
37804,0.0975
37806,0.0925
37807,0.0925
37809,0.0975
37810,0.0975
37811,0.0975
37813,0.0975
37814,0.0975
37815,0.0975
37816,0.0975
37818,0.0975
37819,0.0925
37820,0.0975
37821,0.0975
37822,0.0975
37824,0.0925
37825,0.0925
37826,0.09
37828,0.0975
37829,0.09
37830,0.0975
37831,0.0975
37840,0.0975
37841,0.0925
37843,0.0975
37845,0.09
37846,0.09
37847,0.0925
37848,0.0975
37849,0.0925
37851,0.0925
37852,0.0925
37853,0.0975
37854,0.095
37857,0.0975
37860,0.0975
37861,0.0975
37862,0.0975
37863,0.0975
37864,0.0975
37865,0.0975
37866,0.0925
37867,0.0925
37868,0.0975
37869,0.09
37870,0.0925
37871,0.0925
37872,0.09
37873,0.0975
37874,0.0975
37876,0.0975
37877,0.0975
37878,0.0975
37879,0.0925
37880,0.09
37881,0.0975
37882,0.0975
37885,0.0925
37886,0.0975
37887,0.09
37888,0.0975
37890,0.0975
37891,0.0975
37892,0.0925
37901,0.0925
37902,0.0925
37909,0.0925
37912,0.0925
37914,0.0925
37915,0.0925
37916,0.0925
37917,0.0925
37918,0.0925
37919,0.0925
37920,0.0925
37921,0.0925
37922,0.0925
37923,0.0925
37924,0.0925
37927,0.0925
37928,0.0925
37929,0.0925
37930,0.0925
37931,0.0925
37932,0.0925
37933,0.0925
37934,0.0925
37938,0.0925
37939,0.0925
37940,0.0925
37950,0.0925
37995,0.0925
37996,0.0925
37997,0.0925
37998,0.0925
38001,0.0975
38002,0.0975
38004,0.0975
38006,0.0975
38007,0.0975
38008,0.0975
38010,0.0925
38011,0.0925
38012,0.0975
38014,0.0925
38015,0.0925
38016,0.0925
38017,0.0975
38018,0.0925
38019,0.0925
38021,0.0975
38023,0.0925
38024,0.0975
38025,0.0975
38027,0.0975
38028,0.0925
38029,0.0975
38030,0.0975
38034,0.0975
38036,0.0925
38037,0.0975
38039,0.0975
38040,0.0975
38041,0.0975
38042,0.0975
38044,0.0975
38045,0.0925
38046,0.0925
38047,0.0975
38048,0.0925
38049,0.0925
38050,0.0975
38052,0.0975
38053,0.0925
38054,0.0975
38055,0.0975
38057,0.0925
38058,0.0975
38059,0.0975
38060,0.0925
38061,0.0975
38063,0.0975
38066,0.0925
38067,0.0975
38068,0.0925
38069,0.0975
38070,0.0975
38071,0.0975
38075,0.0975
38076,0.0925
38077,0.0975
38079,0.0975
38080,0.0975
38083,0.0975
38088,0.0925
38101,0.0925
38103,0.0925
38104,0.0925
38105,0.0925
38106,0.0925
38107,0.0925
38108,0.0925
38109,0.0925
38111,0.0925
38112,0.0925
38114,0.0925
38115,0.0925
38116,0.0925
38117,0.0925
38118,0.0925
38119,0.0925
38120,0.0925
38122,0.0925
38124,0.0925
38125,0.0925
38126,0.0925
38127,0.0925
38128,0.0925
38130,0.0925
38131,0.0925
38132,0.0925
38133,0.0975
38134,0.0925
38135,0.0975
38136,0.0925
38137,0.0925
38138,0.0975
38139,0.0975
38141,0.0925
38145,0.0925
38148,0.0925
38150,0.0925
38151,0.0925
38152,0.0925
38157,0.0925
38159,0.0925
38161,0.0925
38163,0.0925
38166,0.0925
38167,0.0925
38168,0.0925
38173,0.0925
38174,0.0925
38175,0.0925
38177,0.0925
38181,0.0925
38182,0.0925
38183,0.0975
38184,0.0975
38186,0.0925
38187,0.0925
38188,0.0925
38190,0.0925
38193,0.0925
38194,0.0925
38197,0.0925
38201,0.0975
38220,0.0975
38221,0.0975
38222,0.0975
38223,0.0975
38224,0.0975
38225,0.0975
38226,0.0975
38229,0.0975
38230,0.0975
38231,0.0975
38232,0.0975
38233,0.0975
38235,0.0975
38236,0.0975
38237,0.0975
38238,0.0975
38240,0.0975
38241,0.0975
38242,0.0975
38251,0.0975
38253,0.0975
38254,0.0975
38255,0.0975
38256,0.0975
38257,0.0975
38258,0.0975
38259,0.0975
38260,0.0975
38261,0.0975
38271,0.0975
38281,0.0975
38301,0.0975
38302,0.0975
38303,0.0975
38305,0.0975
38308,0.0975
38310,0.0975
38311,0.095
38313,0.0975
38314,0.0975
38315,0.0925
38316,0.0975
38317,0.0975
38318,0.0975
38320,0.0975
38321,0.0975
38324,0.0975
38326,0.0975
38327,0.0975
38328,0.0975
38329,0.095
38330,0.0975
38331,0.0975
38332,0.0975
38333,0.0975
38334,0.0925
38336,0.0975
38337,0.0975
38338,0.0975
38339,0.0925
38340,0.0975
38341,0.0975
38342,0.0975
38343,0.0975
38344,0.0975
38345,0.0975
38346,0.0975
38347,0.0975
38348,0.0975
38351,0.0975
38352,0.0975
38355,0.0975
38356,0.0975
38357,0.0925
38358,0.0975
38359,0.0925
38361,0.0975
38362,0.0975
38363,0.095
38365,0.0975
38366,0.0975
38367,0.0925
38368,0.0975
38369,0.0975
38370,0.0975
38371,0.0975
38372,0.0975
38374,0.0975
38375,0.0925
38376,0.0975
38377,0.0975
38378,0.0975
38379,0.0925
38380,0.095
38381,0.0975
38382,0.0975
38387,0.0975
38388,0.0975
38389,0.0975
38390,0.0975
38391,0.0975
38392,0.0975
38393,0.0925
38401,0.0925
38402,0.0925
38425,0.0975
38449,0.095
38450,0.0975
38451,0.0925
38452,0.0975
38453,0.095
38454,0.0975
38455,0.0925
38456,0.0975
38457,0.0975
38459,0.095
38460,0.095
38461,0.0925
38462,0.095
38463,0.0975
38464,0.0975
38468,0.0975
38469,0.0975
38471,0.0975
38472,0.095
38473,0.095
38474,0.0925
38475,0.0975
38476,0.0975
38477,0.095
38478,0.095
38481,0.0975
38482,0.0925
38483,0.0975
38485,0.0975
38486,0.0975
38487,0.0925
38488,0.095
38501,0.0975
38502,0.0975
38503,0.0975
38504,0.095
38505,0.0975
38506,0.0975
38541,0.095
38542,0.095
38543,0.095
38544,0.0975
38545,0.0975
38547,0.0975
38548,0.0975
38549,0.0975
38550,0.0975
38551,0.0975
38552,0.0975
38553,0.095
38554,0.095
38555,0.0975
38556,0.095
38557,0.0975
38558,0.0975
38559,0.0925
38560,0.0975
38562,0.0975
38563,0.0975
38564,0.0975
38565,0.095
38567,0.0975
38568,0.095
38569,0.0975
38570,0.095
38571,0.0975
38572,0.0975
38573,0.095
38574,0.0975
38575,0.0975
38577,0.0975
38578,0.0975
38579,0.0925
38580,0.095
38581,0.0975
38582,0.0975
38583,0.0925
38585,0.0975
38587,0.0925
38588,0.0975
38589,0.095
