ZipCode,EstimatedCombinedRate
88242,0.055
88244,0.068125
88250,0.068333
88252,0.070625
88253,0.059583
88254,0.059583
88255,0.059583
88256,0.059583
88260,0.0725
88262,0.0725
88263,0.059583
88264,0.055
88265,0.055
88267,0.055
88268,0.059583
88301,0.055
88310,0.08
88311,0.08
88312,0.055
88314,0.063125
88316,0.068125
88317,0.063125
88318,0.069375
88321,0.073125
88323,0.055
88324,0.055
88325,0.063125
88330,0.063125
88336,0.055
88337,0.063125
88338,0.055
88339,0.063125
88340,0.063125
88341,0.055
88342,0.063125
88343,0.055
88344,0.065208
88345,0.084375
88346,0.074375
88347,0.063125
88348,0.055
88349,0.063125
88350,0.0775
88351,0.055
88352,0.0775
88353,0.0825
88354,0.063125
88355,0.084375
88401,0.08375
88410,0.060625
88411,0.066875
88414,0.060625
88415,0.07875
88416,0.08375
88417,0.064375
88418,0.060625
88419,0.060625
88421,0.068333
88422,0.060625
88424,0.060625
88426,0.08375
88427,0.066875
88430,0.066875
88431,0.064375
88434,0.066875
88435,0.08
88436,0.060625
88439,0.068333
