ZipCode,EstimatedCombinedRate
63957,0.08225
63960,0.054125
63961,0.05225
63962,0.05225
63964,0.05725
63965,0.07225
63966,0.05225
63967,0.07225
64001,0.0585
64002,0.0785
64011,0.0635
64012,0.08975
64013,0.086
64014,0.086
64015,0.086
64016,0.056
64017,0.06225
64018,0.056
64019,0.06475
64020,0.081
64021,0.0585
64022,0.0685
64024,0.08975
64028,0.056
64029,0.086
64030,0.081
64034,0.076
64035,0.06225
64036,0.08225
64037,0.081
64040,0.08475
64048,0.05475
64050,0.0785
64051,0.0785
64052,0.0785
64053,0.0785
64054,0.076
64055,0.0785
64056,0.0785
64057,0.0785
64058,0.056
64060,0.07475
64061,0.06475
64062,0.05725
64063,0.0785
64064,0.0785
64065,0.0785
64066,0.066
64067,0.0835
64068,0.0885
64069,0.0885
64070,0.056
64071,0.0585
64072,0.05475
64073,0.09725
64074,0.0585
64075,0.086
64076,0.0585
64077,0.06725
64078,0.06225
64079,0.056
64080,0.06725
64081,0.0785
64082,0.0785
64083,0.09225
64084,0.06225
64085,0.08225
64086,0.0785
64088,0.056
64089,0.07475
64090,0.07725
64092,0.056
64093,0.0835
64096,0.0935
64097,0.0585
64098,0.056
64101,0.086
64102,0.086
64105,0.096
64106,0.096
64108,0.086
64109,0.086
64110,0.086
64111,0.086
64112,0.086
64113,0.086
64114,0.086
64116,0.08475
64117,0.08475
64118,0.07975
64119,0.08475
64120,0.086
64121,0.086
64123,0.086
64124,0.086
64125,0.086
64126,0.086
64127,0.086
64128,0.086
64129,0.086
64130,0.086
64131,0.086
64132,0.086
64133,0.0835
64134,0.086
64136,0.086
64137,0.086
64138,0.086
64139,0.086
64141,0.096
64145,0.086
64146,0.086
64147,0.086
64148,0.096
64149,0.086
64150,0.066
64151,0.086
64152,0.056
64153,0.086
64154,0.086
64155,0.08475
64156,0.08475
64157,0.08475
64158,0.08475
64161,0.08475
64162,0.06975
64163,0.066
64164,0.086
64165,0.08475
64166,0.05975
64167,0.05975
64168,0.07975
64170,0.086
64171,0.096
64179,0.086
64180,0.086
64184,0.086
64187,0.096
64188,0.07975
64190,0.086
64191,0.086
64195,0.096
64196,0.096
64197,0.086
64198,0.086
64199,0.096
64401,0.05825
64402,0.07225
64420,0.071
64421,0.06425
64422,0.05725
64423,0.06225
64424,0.0785
64426,0.05475
64427,0.06425
64428,0.06225
64429,0.08225
64430,0.05725
64431,0.06225
64432,0.06225
64433,0.06225
64434,0.06225
64436,0.06425
64437,0.06725
64438,0.05225
64439,0.056
64440,0.05825
64441,0.061
64442,0.05475
64443,0.05825
64444,0.056
64445,0.06225
64446,0.06475
64448,0.05825
64449,0.06425
64451,0.06725
64453,0.05225
64454,0.05725
64455,0.06225
64456,0.081
64457,0.06225
64458,0.05475
64459,0.06425
64461,0.06225
64463,0.06725
64465,0.05725
64466,0.06725
64467,0.05475
64468,0.086
64469,0.05725
64470,0.08225
64471,0.05475
64473,0.06725
64474,0.05725
64475,0.06225
64476,0.06225
64477,0.07725
64479,0.06225
64480,0.05925
64481,0.05975
64482,0.08725
64483,0.06425
64484,0.05825
64485,0.08425
64486,0.061
64487,0.06225
64489,0.06725
64490,0.05725
64491,0.08475
64492,0.05725
64493,0.05725
64494,0.05925
64496,0.06475
64497,0.05725
64498,0.06475
64499,0.061
64501,0.087
64502,0.092
64503,0.087
64504,0.087
64505,0.087
64506,0.087
64507,0.087
64508,0.087
64601,0.07725
64620,0.06225
64622,0.05475
64623,0.05475
64624,0.07725
64625,0.07725
64628,0.08475
64630,0.06225
64631,0.06225
64632,0.05975
64633,0.07475
64635,0.05475
64636,0.06725
64637,0.06725
64638,0.05475
64639,0.05475
64640,0.081
64641,0.05725
64642,0.05975
64643,0.05475
64644,0.08725
64645,0.06975
64646,0.06975
64647,0.06225
64648,0.06225
64649,0.06725
64650,0.06725
64651,0.06225
64652,0.05725
64653,0.06225
64654,0.07725
64655,0.06225
64656,0.05475
64657,0.05225
64658,0.08225
64659,0.06225
64660,0.05975
64661,0.07475
64664,0.05475
64667,0.06975
64668,0.05475
64670,0.06725
64671,0.06725
64672,0.06225
64673,0.07975
64674,0.06225
64676,0.05975
64679,0.05725
64680,0.096
64681,0.05975
64682,0.05475
64683,0.0835
64686,0.05475
64688,0.05475
64689,0.06225
64701,0.081
64720,0.07975
64722,0.05225
64723,0.06225
64724,0.071
64725,0.06225
64726,0.05675
64728,0.05225
64730,0.0785
64733,0.06475
64734,0.06225
64735,0.078
64738,0.04725
64739,0.06225
64740,0.05675
64741,0.05225
64742,0.08225
64743,0.07725
64744,0.08225
64745,0.05225
64746,0.06225
64747,0.06225
64748,0.076
64750,0.05225
64752,0.05225
64755,0.0545
64756,0.06475
64759,0.07725
64761,0.08475
64762,0.05725
64763,0.06975
64765,0.05225
64767,0.05225
64769,0.05725
64770,0.05675
64771,0.05225
64772,0.07725
64776,0.04725
64778,0.05225
64779,0.07225
64780,0.04725
64781,0.04725
64783,0.05225
64784,0.05225
64788,0.07925
64790,0.05225
64801,0.08075
64802,0.08075
64803,0.08075
64804,0.08075
64830,0.0645
64831,0.06225
64832,0.0545
64833,0.0545
64834,0.0795
64835,0.0745
64836,0.0545
64840,0.0535
64841,0.072
64842,0.0535
64843,0.06225
64844,0.0535
64847,0.08225
64848,0.0585
64849,0.0545
64850,0.0535
64853,0.0535
64854,0.06225
64855,0.0545
64856,0.06225
64857,0.0645
64858,0.0535
64859,0.0545
64861,0.06225
64862,0.0545
64863,0.06225
64864,0.0635
64865,0.0535
64866,0.0535
64867,0.06225
64868,0.06225
64870,0.0795
64873,0.0585
64874,0.076
64999,0.086
65001,0.07475
65010,0.07975
65011,0.05725
65013,0.05891
65014,0.056
65016,0.06475
65017,0.05725
65018,0.06475
65020,0.05475
65023,0.05725
65024,0.06475
65025,0.06475
65026,0.08125
65032,0.05725
65034,0.05725
65035,0.06475
65037,0.05725
65038,0.07225
65039,0.05975
65040,0.05725
65041,0.081
65042,0.06475
65043,0.05725
65046,0.06475
65047,0.05725
65048,0.06475
65049,0.05475
65050,0.06475
65051,0.06475
65052,0.05475
65053,0.05725
65054,0.06475
65055,0.06475
65058,0.06391
65059,0.05725
65061,0.06475
65062,0.081
65063,0.05725
65064,0.05725
65065,0.07475
65066,0.0835
65067,0.05725
65068,0.06225
65069,0.06975
65072,0.05725
65074,0.05725
65075,0.05725
65076,0.05725
65077,0.05725
65078,0.05725
65079,0.05975
65080,0.05725
65081,0.08225
65082,0.05725
65083,0.05725
65084,0.05725
65085,0.06475
65101,0.07725
65102,0.07725
65103,0.07725
65104,0.07725
65105,0.07725
65106,0.07725
65107,0.07725
65108,0.07725
65109,0.07725
65110,0.07725
65111,0.07725
65201,0.07975
65202,0.07975
65203,0.07975
65205,0.08475
65211,0.07975
65212,0.07975
65215,0.07975
65216,0.07975
65217,0.07975
65218,0.07975
65230,0.0685
65231,0.05725
65232,0.0685
65233,0.08225
65236,0.07975
65237,0.06225
65239,0.05975
65240,0.07975
65243,0.05975
65244,0.05975
65246,0.05975
65247,0.0635
65248,0.0685
65250,0.0685
65251,0.05725
65254,0.0685
65255,0.05975
65256,0.05975
65257,0.05975
65258,0.05725
65259,0.05975
65260,0.05975
65261,0.05975
65262,0.05725
65263,0.05725
65264,0.0685
65265,0.0885
65270,0.08475
65274,0.0685
65275,0.05725
65276,0.06225
65278,0.05975
65279,0.05975
65280,0.0685
65281,0.0735
65282,0.05725
65283,0.06225
65284,0.05975
65285,0.0635
65286,0.05975
65287,0.06225
65299,0.08475
65301,0.081
65302,0.081
65305,0.06475
65320,0.08225
65321,0.05725
65322,0.06225
65323,0.05675
65324,0.05475
65325,0.06225
65326,0.06225
65327,0.0685
65329,0.05725
65330,0.05725
65332,0.05725
65333,0.05725
65334,0.05725
65335,0.06225
65336,0.08475
65337,0.05725
65338,0.06225
65339,0.05725
65340,0.07725
65344,0.05725
65345,0.05725
65347,0.05725
65348,0.06225
65349,0.07725
65350,0.05725
65351,0.05725
65354,0.05725
65355,0.06225
65360,0.07175
65401,0.076
65402,0.076
65409,0.076
65436,0.0535
65438,0.07225
65439,0.06225
65440,0.06475
65441,0.071
65443,0.06391
65444,0.061
65446,0.061
65449,0.061
65452,0.05975
65453,0.066
65456,0.061
65457,0.05975
65459,0.05475
65461,0.0535
65462,0.0535
65463,0.05413
65464,0.061
65466,0.07725
65468,0.061
65470,0.05413
65473,0.05475
65479,0.061
65483,0.076
65484,0.061
65486,0.05725
65501,0.06475
65529,0.0535
65532,0.06475
65534,0.05975
65535,0.066
65536,0.05413
65541,0.06475
65542,0.061
65543,0.05413
65546,0.05225
65548,0.07662
65550,0.0535
65552,0.061
65555,0.061
65556,0.05975
65557,0.061
65559,0.0585
65560,0.06475
65564,0.061
65565,0.066
65566,0.08225
65567,0.05475
65570,0.061
65571,0.061
65580,0.05891
65582,0.06391
65583,0.05975
65584,0.05975
65586,0.061
65588,0.07725
65589,0.061
65590,0.06225
65591,0.05475
65601,0.056
65603,0.06475
65604,0.05475
65605,0.0835
65606,0.08225
65607,0.08475
65608,0.07725
65609,0.05662
65610,0.05975
65611,0.06475
65612,0.05475
65613,0.081
65614,0.061
65615,0.096
65616,0.086
65617,0.05475
65618,0.06725
65619,0.06975
65620,0.05975
65622,0.07725
65623,0.07225
65624,0.06475
65625,0.06225
65626,0.05662
65627,0.061
65629,0.05975
65630,0.05975
65631,0.05975
65632,0.05413
65633,0.05975
65634,0.05725
65635,0.06475
65636,0.07808
65637,0.06725
65638,0.06725
65640,0.056
65641,0.06225
65644,0.06308
65645,0.056
65646,0.0585
65647,0.06225
65648,0.05475
65649,0.056
65650,0.056
65652,0.06308
65653,0.061
65654,0.0585
65655,0.08225
65656,0.05975
65657,0.05975
65658,0.06225
65660,0.061
65661,0.076
65662,0.061
65663,0.056
65664,0.0585
65666,0.06725
65667,0.061
65668,0.07225
65669,0.05975
65672,0.061
65673,0.081
65674,0.07225
65675,0.06975
65676,0.06725
65679,0.061
65680,0.061
65681,0.06475
65682,0.06475
65685,0.06225
65686,0.08475
65688,0.05662
65689,0.061
65690,0.08225
65692,0.05662
65702,0.061
65704,0.061
65705,0.0585
65706,0.06308
65707,0.0585
65708,0.07975
65710,0.056
65711,0.091
65712,0.0585
65713,0.06308
65714,0.07475
65715,0.06725
65717,0.061
65720,0.05975
65721,0.0835
65722,0.05413
65723,0.0585
65724,0.05725
65725,0.05475
65726,0.061
65727,0.056
65728,0.05975
65729,0.06725
65730,0.06225
65731,0.061
65732,0.06725
65733,0.061
65734,0.05725
65735,0.05725
65737,0.06475
65738,0.0785
65739,0.061
65740,0.081
65741,0.06725
65742,0.05475
65744,0.061
65745,0.06225
65746,0.06308
65747,0.05975
65752,0.06475
65753,0.05975
65754,0.05975
65755,0.06225
65756,0.0585
65757,0.05475
65759,0.061
65760,0.06725
65761,0.061
65762,0.06725
65764,0.06225
65765,0.05475
65766,0.06725
65767,0.07725
65768,0.091
65769,0.0585
65770,0.05475
65771,0.061
65772,0.06225
65773,0.06725
65774,0.07225
65775,0.07662
65777,0.05662
65778,0.06225
65779,0.07725
65781,0.05475
65783,0.06225
65784,0.06725
65785,0.06475
65786,0.05475
65787,0.05475
65788,0.05662
65789,0.05662
65790,0.05662
65791,0.08225
65793,0.05662
